 Q (1/Ang),Sr-Sr,Sr-Ti,Sr-O ,Ti-Ti,Ti-O ,O-O  
  31.64100 ,    -0.112630676207814E+00 ,     0.288450596905917E-01 ,    -0.338609149188151E-01 ,    -0.752547004830492E-01 ,    -0.233471999084461E-01 ,    -0.245300439873845E-01 , 
  31.66100 ,    -0.786822063655327E-01 ,     0.369116943340545E-01 ,    -0.293071515226443E-01 ,    -0.641001096843904E-01 ,    -0.280714470559603E-01 ,    -0.212221832796774E-01 , 
  31.68100 ,    -0.443426907362244E-01 ,     0.395383061475706E-01 ,    -0.235817361302855E-01 ,    -0.515872835237341E-01 ,    -0.319466169496010E-01 ,    -0.169928897390898E-01 , 
  31.70100 ,    -0.105474660794120E-01 ,     0.372473379608808E-01 ,    -0.171098910076018E-01 ,    -0.381448275029043E-01 ,    -0.346788143011963E-01 ,    -0.122733825027435E-01 , 
  31.72100 ,     0.217335711601186E-01 ,     0.309240580778580E-01 ,    -0.103659904908807E-01 ,    -0.242754867430636E-01 ,    -0.360750120581314E-01 ,    -0.753001916040150E-02 , 
  31.74100 ,     0.515060164928954E-01 ,     0.217157546691679E-01 ,    -0.382849520583527E-02 ,    -0.105373155219609E-01 ,    -0.360584990533403E-01 ,    -0.321823197942186E-02 , 
  31.76100 ,     0.777734439867947E-01 ,     0.109172346298839E-01 ,     0.206496037717776E-02 ,     0.248247023235376E-02 ,    -0.346738088739069E-01 ,     0.262156864367096E-03 , 
  31.78100 ,     0.995729709396981E-01 ,    -0.147169878198688E-03 ,     0.695796121980368E-02 ,     0.141994700430829E-01 ,    -0.320807599127512E-01 ,     0.260590592090886E-02 , 
  31.80100 ,     0.116022706196646E+00 ,    -0.102352181628903E-01 ,     0.106072741419926E-01 ,     0.240677352337539E-01 ,    -0.285382451686744E-01 ,     0.363184099156490E-02 , 
  31.82100 ,     0.126378076073806E+00 ,    -0.182832578931994E-01 ,     0.129033029482209E-01 ,     0.316163829711785E-01 ,    -0.243793520894172E-01 ,     0.330001542392919E-02 , 
  31.84100 ,     0.130092436321889E+00 ,    -0.234806439924303E-01 ,     0.138770945328138E-01 ,     0.364842202344338E-01 ,    -0.199801793167333E-01 ,     0.171490240779795E-02 , 
  31.86100 ,     0.126876200467387E+00 ,    -0.253173844752970E-01 ,     0.136932777316104E-01 ,     0.384493821135076E-01 ,    -0.157252756173150E-01 ,    -0.885665861069137E-03 , 
  31.88100 ,     0.116748088612266E+00 ,    -0.236028472975243E-01 ,     0.126296997986176E-01 ,     0.374512297299117E-01 ,    -0.119729057768739E-01 ,    -0.415471538560608E-02 , 
  31.90100 ,     0.100072118990756E+00 ,    -0.184559331238937E-01 ,     0.110458331399577E-01 ,     0.336022488472428E-01 ,    -0.902332488040945E-02 ,    -0.767113320048091E-02 , 
  31.92100 ,     0.775746581215788E-01 ,    -0.102695141133395E-01 ,     0.934312962724277E-02 ,     0.271884039851054E-01 ,    -0.709292125232364E-02 ,    -0.109820415790498E-01 , 
  31.94100 ,     0.503371790066115E-01 ,     0.346034225784197E-03 ,     0.792129342974277E-02 ,     0.186572776813399E-01 ,    -0.629650271318577E-02 ,    -0.136484164514950E-01 , 
  31.96100 ,     0.197622510614192E-01 ,     0.126338751646773E-01 ,     0.713484805829064E-02 ,     0.859428850107221E-02 ,    -0.663920892664802E-02 ,    -0.152895087391985E-01 , 
  31.98100 ,    -0.124874553648674E-01 ,     0.257691110713141E-01 ,     0.725434921674295E-02 ,    -0.231174636686083E-02 ,    -0.801861177209661E-02 ,    -0.156217416691734E-01 , 
  32.00100 ,    -0.445749214473682E-01 ,     0.389371110714247E-01 ,     0.843614385821855E-02 ,    -0.133115402741670E-01 ,    -0.102366047545041E-01 ,    -0.144882884639224E-01 , 
  32.02100 ,    -0.745946526730988E-01 ,     0.514047741741372E-01 ,     0.107037408984431E-01 ,    -0.236438484676224E-01 ,    -0.130197732626897E-01 ,    -0.118764315490644E-01 , 
  32.04100 ,    -0.100691893143670E+00 ,     0.625787602490527E-01 ,     0.139427211534869E-01 ,    -0.325861235564955E-01 ,    -0.160461659335581E-01 ,    -0.792098001413780E-02 , 
  32.06100 ,    -0.121186738912911E+00 ,     0.720462152627738E-01 ,     0.179097836906157E-01 ,    -0.395036138420104E-01 ,    -0.189758253056387E-01 ,    -0.289336330305444E-02 , 
  32.08100 ,    -0.134693698832429E+00 ,     0.795953302844773E-01 ,     0.222551323144240E-01 ,    -0.438932315995504E-01 ,    -0.214821343139159E-01 ,     0.282260291541117E-02 , 
  32.10100 ,    -0.140227019539367E+00 ,     0.852150343526726E-01 ,     0.265560851712389E-01 ,    -0.454188404094964E-01 ,    -0.232810193634268E-01 ,     0.876600027250356E-02 , 
  32.12100 ,    -0.137282692959309E+00 ,     0.890750522493188E-01 ,     0.303586714930674E-01 ,    -0.439352041610961E-01 ,    -0.241553182943771E-01 ,     0.144417980862997E-01 , 
  32.14100 ,    -0.125889483201316E+00 ,     0.914892922311437E-01 ,     0.332231720545265E-01 ,    -0.394986607551009E-01 ,    -0.239721427785131E-01 ,     0.193674640747980E-01 , 
  32.16100 ,    -0.106623454477733E+00 ,     0.928669221794181E-01 ,     0.347691437203738E-01 ,    -0.323635673059917E-01 ,    -0.226917856434067E-01 ,     0.231187558773810E-01 , 
  32.18100 ,    -0.805831945472986E-01 ,     0.936564368564956E-01 ,     0.347154854553650E-01 ,    -0.229646336485998E-01 ,    -0.203675716513154E-01 ,     0.253703252650562E-01 , 
  32.20100 ,    -0.493259956368563E-01 ,     0.942884484587614E-01 ,     0.329115533466971E-01 ,    -0.118863327178773E-01 ,    -0.171369411889372E-01 ,     0.259272553968004E-01 , 
  32.22100 ,    -0.147684253700447E-01 ,     0.951228289816929E-01 ,     0.293561735098580E-01 ,     0.178435016146672E-03 ,    -0.132049027544784E-01 ,     0.247445098627847E-01 , 
  32.24100 ,     0.209422743519606E-01 ,     0.964052246257139E-01 ,     0.242025541141758E-01 ,     0.124774188762979E-01 ,    -0.882170996656465E-02 ,     0.219324181126589E-01 , 
  32.26100 ,     0.555769442989818E-01 ,     0.982369210547977E-01 ,     0.177484506916686E-01 ,     0.242522331940181E-01 ,    -0.425714324747370E-02 ,     0.177476454756958E-01 , 
  32.28100 ,     0.869824860387128E-01 ,     0.100560670580311E+00 ,     0.104123621385064E-01 ,     0.347917818326992E-01 ,     0.225943588974271E-03 ,     0.125704708893055E-01 , 
  32.30100 ,     0.113237050478528E+00 ,     0.103163530043589E+00 ,     0.269789093082462E-02 ,     0.434819396315056E-01 ,     0.439614031699362E-02 ,     0.687049061519676E-02 , 
  32.32100 ,     0.132790307564899E+00 ,     0.105696145883549E+00 ,    -0.485044133071218E-02 ,     0.498478176406155E-01 ,     0.807364452442210E-02 ,     0.116395852771147E-02 , 
  32.34100 ,     0.144577543638948E+00 ,     0.107706405093454E+00 ,    -0.116957854722687E-01 ,     0.535854996975784E-01 ,     0.111441499140895E-01 ,    -0.403324043080718E-02 , 
  32.36100 ,     0.148098156021954E+00 ,     0.108684079454661E+00 ,    -0.173573734101850E-01 ,     0.545809363772265E-01 ,     0.135652147643098E-01 ,    -0.825258126457089E-02 , 
  32.38100 ,     0.143451756515268E+00 ,     0.108112133970918E+00 ,    -0.214541407442731E-01 ,     0.529146566031990E-01 ,     0.153646621255250E-01 ,    -0.111154640123179E-01 , 
  32.40100 ,     0.131328356241239E+00 ,     0.105519824941005E+00 ,    -0.237393890688774E-01 ,     0.488520317725388E-01 ,     0.166313941886417E-01 ,    -0.123673897954114E-01 , 
  32.42100 ,     0.112952726690998E+00 ,     0.100532616778261E+00 ,    -0.241231453089559E-01 ,     0.428199192068123E-01 ,     0.174997856499521E-01 ,    -0.119005853567027E-01 , 
  32.44100 ,     0.899867231956275E-01 ,     0.929142974642578E-01 ,    -0.226800309900344E-01 ,     0.353715372560184E-01 ,     0.181294763343654E-01 ,    -0.976301027992791E-02 , 
  32.46100 ,     0.643968127611926E-01 ,     0.825974293620885E-01 ,    -0.196418241977756E-01 ,     0.271423051736317E-01 ,     0.186828464420964E-01 ,    -0.615296853540572E-02 , 
  32.48100 ,     0.382969775091294E-01 ,     0.696993595049314E-01 ,    -0.153753503772960E-01 ,     0.188000502638264E-01 ,     0.193026827054911E-01 ,    -0.139990130833468E-02 , 
  32.50100 ,     0.137793155306400E-01 ,     0.545223288348549E-01 ,    -0.103477360383577E-01 ,     0.109933927113464E-01 ,     0.200925086550980E-01 ,     0.406676763260724E-02 , 
  32.52100 ,    -0.725415915278542E-02 ,     0.375376430560798E-01 ,    -0.508226786399207E-02 ,     0.430223520378275E-02 ,     0.211017613952575E-01 ,     0.975775194441414E-02 , 
  32.54100 ,    -0.232449210985929E-01 ,     0.193552719012053E-01 ,    -0.109002564718207E-03 ,    -0.805897365083770E-03 ,     0.223174807260922E-01 ,     0.151691830855348E-01 , 
  32.56100 ,    -0.331039625739098E-01 ,     0.681506186075306E-03 ,     0.408521695276480E-02 ,    -0.401038769788812E-02 ,     0.236634867058000E-01 ,     0.198287875075626E-01 , 
  32.58100 ,    -0.362999296079468E-01 ,    -0.177316845628900E-01 ,     0.710261548851617E-02 ,    -0.516035605616719E-02 ,     0.250072288064257E-01 ,     0.233386443691008E-01 , 
  32.60100 ,    -0.329018014733903E-01 ,    -0.351412706131807E-01 ,     0.867186735637074E-02 ,    -0.428412303729588E-02 ,     0.261736740953527E-01 ,     0.254105630822249E-01 , 
  32.62100 ,    -0.235721665836439E-01 ,    -0.508671388511173E-01 ,     0.867345917389391E-02 ,    -0.158466145011182E-02 ,     0.269648462392406E-01 ,     0.258908476042906E-01 , 
  32.64100 ,    -0.951113854701795E-02 ,    -0.643409200975683E-01 ,     0.715062046085405E-02 ,     0.257853915556291E-02 ,     0.271830086496664E-01 ,     0.247722424230602E-01 , 
  32.66100 ,     0.764500191368414E-02 ,    -0.751456565706925E-01 ,     0.430477340187551E-02 ,     0.771974156083701E-02 ,     0.266550673770236E-01 ,     0.221920838985938E-01 , 
  32.68100 ,     0.259625920395667E-01 ,    -0.830431338204702E-01 ,     0.475918609006045E-03 ,     0.132669940700732E-01 ,     0.252555961938154E-01 ,     0.184169917693810E-01 , 
  32.70100 ,     0.433757841202886E-01 ,    -0.879867946923207E-01 ,    -0.389019936909668E-02 ,     0.186088253171912E-01 ,     0.229259772297377E-01 ,     0.138157038622564E-01 , 
  32.72100 ,     0.578648334446347E-01 ,    -0.901194051099443E-01 ,    -0.828505055909267E-02 ,     0.231440019882062E-01 ,     0.196874987917540E-01 ,     0.882276195681633E-02 , 
  32.74100 ,     0.676329120261133E-01 ,    -0.897559412513767E-01 ,    -0.121863469935237E-01 ,     0.263305274790267E-01 ,     0.156468251520573E-01 ,     0.389659435471664E-02 , 
  32.76100 ,     0.712668167290941E-01 ,    -0.873534016015470E-01 ,    -0.151085098349086E-01 ,     0.277301246222097E-01 ,     0.109929959938787E-01 ,    -0.523966735645136E-03 , 
  32.78100 ,     0.678680717381919E-01 ,    -0.834703099144183E-01 ,    -0.166498119646388E-01 ,     0.270447930433042E-01 ,     0.598595341998887E-02 ,    -0.406059155957246E-02 , 
  32.80100 ,     0.571431759207256E-01 ,    -0.787194778137987E-01 ,    -0.165317483677883E-01 ,     0.241426343958178E-01 ,     0.937449219310581E-03 ,    -0.642993402479102E-02 , 
  32.82100 ,     0.394449443728065E-01 ,    -0.737180745249635E-01 ,    -0.146269241376701E-01 ,     0.190709508010270E-01 ,    -0.381403046859675E-02 ,    -0.746849597559031E-02 , 
  32.84100 ,     0.157607894367784E-01 ,    -0.690391715585111E-01 ,    -0.109728376264495E-01 ,     0.120555820970427E-01 ,    -0.793205062335199E-02 ,    -0.714563844486845E-02 , 
  32.86100 ,    -0.123519310294914E-01 ,    -0.651686896355009E-01 ,    -0.577027018676103E-02 ,     0.348648407227364E-02 ,    -0.111120290982301E-01 ,    -0.556366395829463E-02 , 
  32.88100 ,    -0.428790470459242E-01 ,    -0.624711030383162E-01 ,     0.633553183501282E-03 ,    -0.610941455872993E-02 ,    -0.131091977995157E-01 ,    -0.294514557477569E-02 , 
  32.90100 ,    -0.735027289031304E-01 ,    -0.611664107505313E-01 ,     0.777543449147015E-02 ,    -0.161060810370636E-01 ,    -0.137619813059503E-01 ,     0.391099530555360E-03 , 
  32.92100 ,    -0.101782826574084E+00 ,    -0.613198450244592E-01 ,     0.151174289201283E-01 ,    -0.258241691832811E-01 ,    -0.130084361954221E-01 ,     0.406291867874159E-02 , 
  32.94100 ,    -0.125352118315226E+00 ,    -0.628446525828984E-01 ,     0.220949492223213E-01 ,    -0.345813276901478E-01 ,    -0.108940159656640E-01 ,     0.766331461877349E-02 , 
  32.96100 ,    -0.142109876682221E+00 ,    -0.655171542798540E-01 ,     0.281672401734479E-01 ,    -0.417432751537767E-01 ,    -0.756972700122445E-02 ,     0.108007185738742E-01 , 
  32.98100 ,    -0.150398096114722E+00 ,    -0.690022657416296E-01 ,     0.328655132419439E-01 ,    -0.467718227906641E-01 ,    -0.328064511288492E-02 ,     0.131371165745824E-01 , 
  33.00100 ,    -0.149145929182467E+00 ,    -0.728868326644607E-01 ,     0.358342765266219E-01 ,    -0.492662414961991E-01 ,     0.165431652910029E-02 ,     0.144203525733573E-01 , 
  33.02100 ,    -0.137970262636841E+00 ,    -0.767175690217297E-01 ,     0.368620611467229E-01 ,    -0.489948536358600E-01 ,     0.686964758983338E-02 ,     0.145075375132758E-01 , 
  33.04100 ,    -0.117223746892483E+00 ,    -0.800401280661648E-01 ,     0.358987672144170E-01 ,    -0.459144461923496E-01 ,     0.119850532606651E-01 ,     0.133773910465641E-01 , 
  33.06100 ,    -0.879857082018971E-01 ,    -0.824358994401770E-01 ,     0.330581311218212E-01 ,    -0.401759979496663E-01 ,     0.166389319755354E-01 ,     0.111304427001183E-01 , 
  33.08100 ,    -0.519958947768168E-01 ,    -0.835534958817397E-01 ,     0.286052279100592E-01 ,    -0.321162233047647E-01 ,     0.205204101720262E-01 ,     0.797721374671928E-02 , 
  33.10100 ,    -0.115355743281499E-01 ,    -0.831325269227961E-01 ,     0.229303325667920E-01 ,    -0.222354845895256E-01 ,     0.233969193561245E-01 ,     0.421567327682736E-02 , 
  33.12100 ,     0.307352572524399E-01 ,    -0.810180880223237E-01 ,     0.165117377079732E-01 ,    -0.111636359261877E-01 ,     0.251346821861536E-01 ,     0.200298354399103E-03 , 
  33.14100 ,     0.719722224134125E-01 ,    -0.771653380695027E-01 ,     0.987114151330173E-02 ,     0.383740296199742E-03 ,     0.257101107835454E-01 ,    -0.369413100001399E-02 , 
  33.16100 ,     0.109357516778890E+00 ,    -0.716345033900224E-01 ,     0.352588359935119E-02 ,     0.116555250574058E-01 ,     0.252109541376062E-01 ,    -0.711038209807731E-02 , 
  33.18100 ,     0.140311089261684E+00 ,    -0.645775393055028E-01 ,    -0.205744329354681E-02 ,     0.219180186470282E-01 ,     0.238269850801511E-01 ,    -0.974451321350396E-02 , 
  33.20100 ,     0.162685527782405E+00 ,    -0.562184164869573E-01 ,    -0.650366229430835E-02 ,     0.305067828880340E-01 ,     0.218310015267436E-01 ,    -0.113759941767977E-01 , 
  33.22100 ,     0.174929311898044E+00 ,    -0.468295108483150E-01 ,    -0.956021652698575E-02 ,     0.368735645505543E-01 ,     0.195518384768780E-01 ,    -0.118892653708171E-01 , 
  33.24100 ,     0.176205504058405E+00 ,    -0.367068174218770E-01 ,    -0.111161137235546E-01 ,     0.406248505489600E-01 ,     0.173418587321774E-01 ,    -0.112846581815695E-01 , 
  33.26100 ,     0.166456403325892E+00 ,    -0.261466624497666E-01 ,    -0.112070262381862E-01 ,     0.415492185408375E-01 ,     0.155419370463909E-01 ,    -0.967765965856362E-02 , 
  33.28100 ,     0.146408906739908E+00 ,    -0.154262643468807E-01 ,    -0.100063109645681E-01 ,     0.396314722223616E-01 ,     0.144472207530119E-01 ,    -0.728665739429414E-02 , 
  33.30100 ,     0.117519978626585E+00 ,    -0.478993129251287E-02 ,    -0.780307186765649E-02 ,     0.350525281574165E-01 ,     0.142769120158193E-01 ,    -0.441043435946865E-02 , 
  33.32100 ,     0.818663455624684E-01 ,     0.555805721317691E-02 ,    -0.496962328760045E-02 ,     0.281750779203269E-01 ,     0.151509735999747E-01 ,    -0.139768702371271E-02 , 
  33.34100 ,     0.419869368265394E-01 ,     0.154536759460937E-01 ,    -0.192170620332856E-02 ,     0.195161068415981E-01 ,     0.170760411416271E-01 ,     0.138838384443785E-02 , 
  33.36100 ,     0.690323884601037E-03 ,     0.247671249338670E-01 ,     0.924532220006101E-03 ,     0.970832937574378E-02 ,     0.199419861358523E-01 ,     0.360688654404798E-02 , 
  33.38100 ,    -0.391578223539273E-01 ,     0.333919493445953E-01 ,     0.319452448838375E-02 ,    -0.546572849052946E-03 ,     0.235295921422975E-01 ,     0.497380635145872E-02 , 
  33.40100 ,    -0.748506637769392E-01 ,     0.412313128025610E-01 ,     0.459212114029463E-02 ,    -0.105294137450511E-01 ,     0.275287728212110E-01 ,     0.529091012472749E-02 , 
  33.42100 ,    -0.104042668472595E+00 ,     0.481837990142599E-01 ,     0.492772778967245E-02 ,    -0.195558217034856E-01 ,     0.315657706106591E-01 ,     0.446613576928142E-02 , 
  33.44100 ,    -0.124922860981994E+00 ,     0.541312131550503E-01 ,     0.413508908069046E-02 ,    -0.270255121052500E-01 ,     0.352369218330877E-01 ,     0.252345849795161E-02 , 
  33.46100 ,    -0.136345422242483E+00 ,     0.589306618099370E-01 ,     0.227522196368972E-02 ,    -0.324648480165770E-01 ,     0.381459382068549E-01 ,    -0.398736013454710E-03 , 
  33.48100 ,    -0.137907615002362E+00 ,     0.624127227699965E-01 ,    -0.472707986690756E-03 ,    -0.355595393462304E-01 ,     0.399412967167158E-01 ,    -0.406061091128414E-02 , 
  33.50100 ,    -0.129969206116739E+00 ,     0.643868170001146E-01 ,    -0.383247284809096E-02 ,    -0.361750864222612E-01 ,     0.403502845560344E-01 ,    -0.814389694212630E-02 , 
  33.52100 ,    -0.113612208656651E+00 ,     0.646540332076485E-01 ,    -0.746155494833716E-02 ,    -0.343635126084567E-01 ,     0.392065194266989E-01 ,    -0.122827123157283E-01 , 
  33.54100 ,    -0.905445008913489E-01 ,     0.630267182083398E-01 ,    -0.109883821202077E-01 ,    -0.303559807324106E-01 ,     0.364683342976441E-01 ,    -0.160991624720445E-01 , 
  33.56100 ,    -0.629553163423003E-01 ,     0.593532319523797E-01 ,    -0.140521812908059E-01 ,    -0.245419691849216E-01 ,     0.322262287078343E-01 ,    -0.192402323888721E-01 , 
  33.58100 ,    -0.333343840294547E-01 ,     0.535454740135963E-01 ,    -0.163413718338559E-01 ,    -0.174367121076532E-01 ,     0.266985719719732E-01 ,    -0.214123592893811E-01 , 
  33.60100 ,    -0.426932856437633E-02 ,     0.456062091493352E-01 ,    -0.176265936546771E-01 ,    -0.963950419889596E-02 ,     0.202158073385116E-01 ,    -0.224103016972598E-01 , 
  33.62100 ,     0.217624088503867E-01 ,     0.356529256698815E-01 ,    -0.177850274007952E-01 ,    -0.178616424748699E-02 ,     0.131944527185520E-01 ,    -0.221374788212989E-01 , 
  33.64100 ,     0.425905244337290E-01 ,     0.239349982894300E-01 ,    -0.168135582605757E-01 ,     0.550061213116745E-02 ,     0.610312688850585E-02 ,    -0.206157872556654E-01 , 
  33.66100 ,     0.565220655821894E-01 ,     0.108413117884182E-01 ,    -0.148294706715915E-01 ,     0.116591357653836E-01 ,    -0.576435812078735E-03 ,    -0.179839283496349E-01 , 
  33.68100 ,     0.624715257035802E-01 ,    -0.310378610834254E-02 ,    -0.120586253464291E-01 ,     0.162311281844634E-01 ,    -0.638995194346944E-02 ,    -0.144843990935042E-01 , 
  33.70100 ,     0.600407413196247E-01 ,    -0.172573477290118E-01 ,    -0.881233628153498E-02 ,     0.188953837948751E-01 ,    -0.109491488534407E-01 ,    -0.104404028983845E-01 , 
