 Q (1/Ang),Sr-Sr,Sr-Ti,Sr-O ,Ti-Ti,Ti-O ,O-O  
  10.76600 ,     0.137637588545171E+01 ,    -0.251166941385569E+01 ,    -0.846319478075713E+00 ,     0.176586823318827E+01 ,     0.216132495341763E+01 ,     0.238301364374963E+00 , 
  10.78600 ,     0.173418031275525E+01 ,    -0.221381802582135E+01 ,    -0.131698207360069E+01 ,     0.224612327770445E+01 ,     0.185735944528156E+01 ,     0.122001978217415E+00 , 
  10.80600 ,     0.195252387112875E+01 ,    -0.177067915875420E+01 ,    -0.170938028878316E+01 ,     0.254350784242299E+01 ,     0.144588658167413E+01 ,     0.731925407139218E-03 , 
  10.82600 ,     0.201196028725921E+01 ,    -0.121708001711818E+01 ,    -0.199876701291092E+01 ,     0.263137271828193E+01 ,     0.957028550603473E+00 ,    -0.119620796099802E+00 , 
  10.84600 ,     0.190470143309832E+01 ,    -0.596284411237025E+00 ,    -0.216786600381269E+01 ,     0.249833060574269E+01 ,     0.426587814111610E+00 ,    -0.233388617723389E+00 , 
  10.86600 ,     0.163522603236747E+01 ,     0.435579314376634E-01 ,    -0.220816315768736E+01 ,     0.214917873831387E+01 ,    -0.106570285596431E+00 ,    -0.335565722946031E+00 , 
  10.88600 ,     0.121996872384061E+01 ,     0.653333822968375E+00 ,    -0.212054652683703E+01 ,     0.160461504107245E+01 ,    -0.603400961073065E+00 ,    -0.422204950815473E+00 , 
  10.90600 ,     0.686113568969388E+00 ,     0.118693847420790E+01 ,    -0.191523643654950E+01 ,     0.899766567338008E+00 ,    -0.102761369138891E+01 ,    -0.490731684155069E+00 , 
  10.92600 ,     0.695851602812398E-01 ,     0.160497170098031E+01 ,    -0.161100172421123E+01 ,     0.816402532856939E-01 ,    -0.134843200265406E+01 ,    -0.540142084370414E+00 , 
  10.94600 ,    -0.587607808484468E+00 ,     0.187785767227938E+01 ,    -0.123371425407134E+01 ,    -0.794311096727744E+00 ,    -0.154296421222003E+01 ,    -0.571062485956712E+00 , 
  10.96600 ,    -0.124047218556365E+01 ,     0.198813646858840E+01 ,    -0.814346932141099E+00 ,    -0.166824677540483E+01 ,    -0.159799638600492E+01 ,    -0.585658933861855E+00 , 
  10.98600 ,    -0.184433555838209E+01 ,     0.193174541987151E+01 ,    -0.386566082060158E+00 ,    -0.248031168935582E+01 ,    -0.151106064798076E+01 ,    -0.587399659922651E+00 , 
  11.00600 ,    -0.235810472950225E+01 ,     0.171819261690720E+01 ,     0.158966194752692E-01 ,    -0.317499351545483E+01 ,    -0.129068637387758E+01 ,    -0.580687470138040E+00 , 
  11.02600 ,    -0.274723038042200E+01 ,     0.136961702445679E+01 ,     0.361887427065845E+00 ,    -0.370513396119219E+01 ,    -0.955804570493478E+00 ,    -0.570392187123393E+00 , 
  11.04600 ,    -0.298615530964385E+01 ,     0.918821557570408E+00 ,     0.625280002579300E+00 ,    -0.403529261790132E+01 ,    -0.534341982680090E+00 ,    -0.561324142845514E+00 , 
  11.06600 ,    -0.306006535167641E+01 ,     0.406449652604846E+00 ,     0.787035059172484E+00 ,    -0.414421328337161E+01 ,    -0.611058898826493E-01 ,    -0.557697103997204E+00 , 
  11.08600 ,    -0.296581762734038E+01 ,    -0.122454691461133E+00 ,     0.836703185908137E+00 ,    -0.402621324170669E+01 ,     0.424882094467922E+00 ,    -0.562632088503094E+00 , 
  11.10600 ,    -0.271198563784828E+01 ,    -0.622214393425423E+00 ,     0.773246812626959E+00 ,    -0.369140016675304E+01 ,     0.883399389890574E+00 ,    -0.577751834472966E+00 , 
  11.12600 ,    -0.231802967600050E+01 ,    -0.105030060057590E+01 ,     0.605110824927085E+00 ,    -0.316471234749832E+01 ,     0.127614934565462E+01 ,    -0.602909192191097E+00 , 
  11.14600 ,    -0.181266858060054E+01 ,    -0.137081567477548E+01 ,     0.349531252911114E+00 ,    -0.248386859360135E+01 ,     0.156975658916870E+01 ,    -0.636081862471793E+00 , 
  11.16600 ,    -0.123158965860717E+01 ,    -0.155739311799215E+01 ,     0.311329032227545E-01 ,    -0.169639731234558E+01 ,     0.173839385412849E+01 ,    -0.673451566972527E+00 , 
  11.18600 ,    -0.614682889630381E+00 ,    -0.159528050331088E+01 ,    -0.320075246451694E+00 ,    -0.855983347702215E+00 ,     0.176583056610359E+01 ,    -0.709669132880017E+00 , 
  11.20600 ,    -0.301952726192883E-02 ,    -0.148244122836784E+01 ,    -0.671148424237591E+00 ,    -0.184208981028704E-01 ,     0.164673787057976E+01 ,    -0.738289583768130E+00 , 
  11.22600 ,     0.564188591197221E+00 ,    -0.122959362873452E+01 ,    -0.988902580143272E+00 ,     0.762512568068320E+00 ,     0.138714293100008E+01 ,    -0.752344748641647E+00 , 
  11.24600 ,     0.105241537338876E+01 ,    -0.859194670475946E+00 ,    -0.124264191563636E+01 ,     0.143894487107143E+01 ,     0.100399260758407E+01 ,    -0.745006703507584E+00 , 
  11.26600 ,     0.143421982260852E+01 ,    -0.403462643965741E+00 ,    -0.140669640375098E+01 ,     0.197226686206647E+01 ,     0.523857653004394E+00 ,    -0.710284940368320E+00 , 
  11.28600 ,     0.169104325982533E+01 ,     0.983882377331610E-01 ,    -0.146256245563375E+01 ,     0.233571201017610E+01 ,    -0.191224344713615E-01 ,    -0.643694603141957E+00 , 
  11.30600 ,     0.181427991393572E+01 ,     0.603465112963301E+00 ,    -0.140047112374031E+01 ,     0.251597523154085E+01 ,    -0.585892427226207E+00 ,    -0.542833105185792E+00 , 
  11.32600 ,     0.180555594431591E+01 ,     0.106878634222984E+01 ,    -0.122025407039258E+01 ,     0.251376648754768E+01 ,    -0.113552218809403E+01 ,    -0.407808123749437E+00 , 
  11.34600 ,     0.167621552801999E+01 ,     0.145484527037886E+01 ,    -0.931434283487985E+00 ,     0.234327980279038E+01 ,    -0.162839343202726E+01 ,    -0.241471008162961E+00 , 
  11.36600 ,     0.144607504912305E+01 ,     0.172885471482884E+01 ,    -0.552531559902596E+00 ,     0.203064358835377E+01 ,    -0.202927826836285E+01 ,    -0.494251963368706E-01 , 
  11.38600 ,     0.114156268386941E+01 ,     0.186740876877931E+01 ,    -0.109636914971011E+00 ,     0.161149670261531E+01 ,    -0.231006366545490E+01 ,     0.160201969826516E+00 , 
  11.40600 ,     0.793406378984147E+00 ,     0.185834970923772E+01 ,     0.365629998564521E+00 ,     0.112790037152585E+01 ,    -0.245190429487603E+01 ,     0.377215209088275E+00 , 
  11.42600 ,     0.434064900941844E+00 ,     0.170169592268924E+01 ,     0.838615657289798E+00 ,     0.624843878870784E+00 ,    -0.244663229184435E+01 ,     0.590005949682062E+00 , 
  11.44600 ,     0.951120214271851E-01 ,     0.140956592587088E+01 ,     0.127437754369141E+01 ,     0.146628298627462E+00 ,    -0.229731258368539E+01 ,     0.786358263675443E+00 , 
  11.46600 ,    -0.195217904571068E+00 ,     0.100511703912174E+01 ,     0.164045637680642E+01 ,    -0.266584265039346E+00 ,    -0.201790168447153E+01 ,     0.954344036616949E+00 , 
  11.48600 ,    -0.414133203164180E+00 ,     0.520598067742874E+00 ,     0.190945061604627E+01 ,    -0.581788279867503E+00 ,    -0.163204055517775E+01 ,     0.108323570780848E+01 , 
  11.50600 ,    -0.545880535203173E+00 ,    -0.531321572435683E-02 ,     0.206118441837716E+01 ,    -0.775492383896466E+00 ,    -0.117108230787074E+01 ,     0.116436130252728E+01 , 
  11.52600 ,    -0.582721583164989E+00 ,    -0.530660722356083E+00 ,     0.208429374985858E+01 ,    -0.835248241449225E+00 ,    -0.671517410640450E+00 ,     0.119182930979365E+01 , 
  11.54600 ,    -0.525232363622453E+00 ,    -0.101358511125164E+01 ,     0.197710335529649E+01 ,    -0.760252300403673E+00 ,    -0.172007529646443E+00 ,     0.116306011803442E+01 , 
  11.56600 ,    -0.381923063198484E+00 ,    -0.141564526512144E+01 ,     0.174772577598216E+01 ,    -0.560998816744965E+00 ,     0.289729762855273E+00 ,     0.107907552276646E+01 , 
  11.58600 ,    -0.168231286829347E+00 ,    -0.170481710448204E+01 ,     0.141337769135879E+01 ,    -0.258039230969386E+00 ,     0.679932025051684E+00 ,     0.944517071115645E+00 , 
  11.60600 ,     0.950091776243097E-01 ,    -0.185793169958043E+01 ,     0.998973188646532E+00 ,     0.120026529494545E+00 ,     0.971454995550687E+00 ,     0.767386102607805E+00 , 
  11.62600 ,     0.383482421124396E+00 ,    -0.186236483199489E+01 ,     0.535112757235012E+00 ,     0.539142585715521E+00 ,     0.114587355787770E+01 ,     0.558521406247136E+00 , 
  11.64600 ,     0.671518755122544E+00 ,    -0.171685501549044E+01 ,     0.556359196804555E-01 ,     0.962746933482920E+00 ,     0.119485362135560E+01 ,     0.330852453445705E+00 , 
  11.66600 ,     0.934256450010296E+00 ,    -0.143140085766164E+01 ,    -0.405059639228304E+00 ,     0.135482914896449E+01 ,     0.112068853579985E+01 ,     0.984852642786833E-01 , 
  11.68600 ,     0.114965884503889E+01 ,    -0.102626521812458E+01 ,    -0.814711685873393E+00 ,     0.168284458371270E+01 ,     0.935962719453301E+00 ,    -0.124307562297600E+00 , 
  11.70600 ,     0.130022622661580E+01 ,    -0.530186462656620E+00 ,    -0.114567962835173E+01 ,     0.192025226013162E+01 ,     0.662376932653361E+00 ,    -0.324112569500045E+00 , 
  11.72600 ,     0.137427203686331E+01 ,     0.220397853482304E-01 ,    -0.137702207912173E+01 ,     0.204848086732910E+01 ,     0.328838116377234E+00 ,    -0.489334982881365E+00 , 
  11.74600 ,     0.136667304735657E+01 ,     0.592396725156526E+00 ,    -0.149600023196725E+01 ,     0.205817955140298E+01 ,    -0.310237238138246E-01 ,    -0.611015204476834E+00 , 
  11.76600 ,     0.127904952561537E+01 ,     0.114265893981482E+01 ,    -0.149889074343180E+01 ,     0.194967293813042E+01 ,    -0.381703357941093E+00 ,    -0.683436982900312E+00 , 
  11.78600 ,     0.111938010885237E+01 ,     0.163733112667985E+01 ,    -0.139105043057684E+01 ,     0.173260759950197E+01 ,    -0.688796433104127E+00 ,    -0.704479123385145E+00 , 
  11.80600 ,     0.901102964907763E+00 ,     0.204627479505822E+01 ,    -0.118623808851197E+01 ,     0.142484425821697E+01 ,    -0.921858879620134E+00 ,    -0.675683845266909E+00 , 
  11.82600 ,     0.641796004478684E+00 ,     0.234681647892537E+01 ,    -0.905260741365801E+00 ,     0.105071087670403E+01 ,    -0.105691646614356E+01 ,    -0.602038423664242E+00 , 
  11.84600 ,     0.361561125212258E+00 ,     0.252517934770924E+01 ,    -0.574067428833513E+00 ,     0.638781497943683E+00 ,    -0.107842229963680E+01 ,    -0.491490547937335E+00 , 
  11.86600 ,     0.812582657208213E-01 ,     0.257714061959598E+01 ,    -0.221458515108626E+00 ,     0.219380425974736E+00 ,    -0.980507430259551E+00 ,    -0.354239846467548E+00 , 
  11.88600 ,    -0.179257004177731E+00 ,     0.250788454428256E+01 ,     0.123391237781548E+00 ,    -0.177971479308610E+00 ,    -0.767429408757429E+00 ,    -0.201866373689773E+00 , 
  11.90600 ,    -0.402743845468550E+00 ,     0.233108910123236E+01 ,     0.433384419349752E+00 ,    -0.526952980616856E+00 ,    -0.453190568905875E+00 ,    -0.463699596268893E-01 , 
  11.92600 ,    -0.575903528508580E+00 ,     0.206734815312329E+01 ,     0.685721023573667E+00 ,    -0.806485056202147E+00 ,    -0.603663246816209E-01 ,     0.100798928651359E+00 , 
  11.94600 ,    -0.690321006578979E+00 ,     0.174208431317388E+01 ,     0.863702674125912E+00 ,    -0.100225914309607E+01 ,     0.381751842440124E+00 ,     0.229636327339697E+00 , 
  11.96600 ,    -0.742953850513518E+00 ,     0.138314689249756E+01 ,     0.957974709563311E+00 ,    -0.110763816093972E+01 ,     0.839539094036032E+00 ,     0.332336460170393E+00 , 
  11.98600 ,    -0.736142310956984E+00 ,     0.101831095612273E+01 ,     0.967109696340269E+00 ,    -0.112387361654477E+01 ,     0.127774501007074E+01 ,     0.403837757284186E+00 , 
  12.00600 ,    -0.677155921756889E+00 ,     0.672896238691629E+00 ,     0.897493500895486E+00 ,    -0.105964161025949E+01 ,     0.166230193682177E+01 ,     0.442121282374661E+00 , 
  12.02600 ,    -0.577331189100958E+00 ,     0.367708596725974E+00 ,     0.762535295488829E+00 ,    -0.929958339626726E+00 ,     0.196300448252102E+01 ,     0.448241340497222E+00 , 
  12.04600 ,    -0.450888269729257E+00 ,     0.117473545781904E+00 ,     0.581280603053233E+00 ,    -0.754586885410580E+00 ,     0.215584487970037E+01 ,     0.426091245307898E+00 , 
  12.06600 ,    -0.313539445762534E+00 ,    -0.701155870739070E-01 ,     0.376556770472923E+00 ,    -0.556087493080947E+00 ,     0.222482069555303E+01 ,     0.381929910984825E+00 , 
  12.08600 ,    -0.181016759182034E+00 ,    -0.194668977487683E+00 ,     0.172818846874224E+00 ,    -0.357690052588401E+00 ,     0.216307782964727E+01 ,     0.323715133039708E+00 , 
  12.10600 ,    -0.676494108378691E-01 ,    -0.262686334026175E+00 ,    -0.611247184000853E-02 ,    -0.181178101551035E+00 ,     0.197330877153994E+01 ,     0.260305399116467E+00 , 
  12.12600 ,     0.148865196213490E-01 ,    -0.286513272772103E+00 ,    -0.139222280510836E+00 ,    -0.449678873826415E-01 ,     0.166738874707756E+01 ,     0.200602475828146E+00 , 
  12.14600 ,     0.585418302612425E-01 ,    -0.282778070028553E+00 ,    -0.210194060857437E+00 ,     0.374553196992310E-01 ,     0.126529531041150E+01 ,     0.152711001934555E+00 , 
  12.16600 ,     0.595140471791810E-01 ,    -0.270462669818369E+00 ,    -0.208861692409969E+00 ,     0.586162095510776E-01 ,     0.793414850457110E+00 ,     0.123188605174361E+00 , 
  12.18600 ,     0.184687571132336E-01 ,    -0.268791494121580E+00 ,    -0.132099310973725E+00 ,     0.175611409105781E-01 ,     0.282387599563705E+00 ,     0.116450965243914E+00 , 
  12.20600 ,    -0.596464269377716E-01 ,    -0.295134765983835E+00 ,     0.159222962045771E-01 ,    -0.802290105877463E-01 ,    -0.235322805409265E+00 ,     0.134381642993296E+00 , 
  12.22600 ,    -0.166168504427249E+00 ,    -0.363118823413410E+00 ,     0.224128188921187E+00 ,    -0.223503848452251E+00 ,    -0.727930989588373E+00 ,     0.176177736322359E+00 , 
  12.24600 ,    -0.289607156228554E+00 ,    -0.481114895724920E+00 ,     0.475539492559333E+00 ,    -0.396415581127524E+00 ,    -0.116669783936483E+01 ,     0.238441208781811E+00 , 
  12.26600 ,    -0.416768559727239E+00 ,    -0.651242084448335E+00 ,     0.748787751413125E+00 ,    -0.580084958998704E+00 ,    -0.152797644982973E+01 ,     0.315503967006145E+00 , 
  12.28600 ,    -0.534010786650891E+00 ,    -0.868973123328031E+00 ,     0.102000611565841E+01 ,    -0.754415693086208E+00 ,    -0.179477956067231E+01 ,     0.399954363747583E+00 , 
  12.30600 ,    -0.628517561906400E+00 ,    -0.112337710786252E+01 ,     0.126492874451276E+01 ,    -0.899993136936764E+00 ,    -0.195775630813469E+01 ,     0.483315555312922E+00 , 
  12.32600 ,    -0.689478074409599E+00 ,    -0.139797656872681E+01 ,     0.146101348044403E+01 ,    -0.999898607959556E+00 ,    -0.201551872132559E+01 ,     0.556813524665619E+00 , 
  12.34600 ,    -0.709071098370536E+00 ,    -0.167214194660807E+01 ,     0.158940277006274E+01 ,    -0.104128090459621E+01 ,    -0.197431462719693E+01 ,     0.612165643401126E+00 , 
  12.36600 ,    -0.683170771172691E+00 ,    -0.192289936410112E+01 ,     0.163655381022132E+01 ,    -0.101655019858688E+01 ,    -0.184709860812131E+01 ,     0.642319918038057E+00 , 
  12.38600 ,    -0.611717145899832E+00 ,    -0.212699157006593E+01 ,     0.159539941879985E+01 ,    -0.924094281184717E+00 ,    -0.165210170118280E+01 ,     0.642080520265531E+00 , 
  12.40600 ,    -0.498724729296735E+00 ,    -0.226301004013076E+01 ,     0.146594335714577E+01 ,    -0.768459943101814E+00 ,    -0.141103957557649E+01 ,     0.608566259199798E+00 , 
  12.42600 ,    -0.351933953311351E+00 ,    -0.231341019944076E+01 ,     0.125524396381237E+01 ,    -0.559989272571310E+00 ,    -0.114712486558549E+01 ,     0.541464248017622E+00 , 
  12.44600 ,    -0.182141157537337E+00 ,    -0.226623196186183E+01 ,     0.976793547634989E+00 ,    -0.313947778606592E+00 ,    -0.883060269314119E+00 ,     0.443059690834740E+00 , 
  12.46600 ,    -0.226958827377502E-02 ,    -0.211637323674379E+01 ,     0.649353329630263E+00 ,    -0.492244662899794E-01 ,    -0.639184392827447E+00 ,     0.318042759020391E+00 , 
  12.48600 ,     0.173735067473184E+00 ,    -0.186630243815836E+01 ,     0.295350274959960E+00 ,     0.213280308519518E+00 ,    -0.431922938614126E+00 ,     0.173113133967945E+00 , 
  12.50600 ,     0.332087655609084E+00 ,    -0.152614396642806E+01 ,    -0.610210696059923E-01 ,     0.452438108303080E+00 ,    -0.272665787689140E+00 ,     0.164202276565911E-01 , 
  12.52600 ,     0.460323185815690E+00 ,    -0.111312396709784E+01 ,    -0.395824711357458E+00 ,     0.648692845598350E+00 ,    -0.167148946751598E+00 ,    -0.143109162627011E+00 , 
  12.54600 ,     0.548335144062949E+00 ,    -0.650417843520813E+00 ,    -0.687361194677832E+00 ,     0.785724841876591E+00 ,    -0.115373127207927E+00 ,    -0.296495114025909E+00 , 
  12.56600 ,     0.589206623656901E+00 ,    -0.165491418062132E+00 ,    -0.917927622557257E+00 ,     0.851838436260324E+00 ,    -0.112042194670153E+00 ,    -0.435416762793625E+00 , 
  12.58600 ,     0.579767544023997E+00 ,     0.311929919650193E+00 ,    -0.107521091257732E+01 ,     0.840958198971507E+00 ,    -0.147459192390142E+00 ,    -0.552850839664540E+00 , 
  12.60600 ,     0.520835593485912E+00 ,     0.752098777682358E+00 ,    -0.115319916944273E+01 ,     0.753153287551223E+00 ,    -0.208779048529744E+00 ,    -0.643582826990568E+00 , 
  12.62600 ,     0.417125947726212E+00 ,     0.112750776441177E+01 ,    -0.115253933326072E+01 ,     0.594650244455255E+00 ,    -0.281488664018566E+00 ,    -0.704549478590907E+00 , 
  12.64600 ,     0.276842887759387E+00 ,     0.141499196466422E+01 ,    -0.108031824035225E+01 ,     0.377338022713427E+00 ,    -0.350969102134480E+00 ,    -0.734987330647420E+00 , 
  12.66600 ,     0.110992781224630E+00 ,     0.159750152925595E+01 ,    -0.949294570263186E+00 ,     0.117811524810982E+00 ,    -0.403992158811833E+00 ,    -0.736379644167647E+00 , 
  12.68600 ,    -0.675196842981167E-01 ,     0.166540163935054E+01 ,    -0.776656442396565E+00 ,    -0.163962118167010E+00 ,    -0.430014546198495E+00 ,    -0.712212318003212E+00 , 
  12.70600 ,    -0.244933414813865E+00 ,     0.161719631361436E+01 ,    -0.582419583063491E+00 ,    -0.446240032947672E+00 ,    -0.422155938254911E+00 ,    -0.667566062638669E+00 , 
  12.72600 ,    -0.407722638150105E+00 ,     0.145961994671333E+01 ,    -0.387610598378754E+00 ,    -0.707228183783193E+00 ,    -0.377779822936755E+00 ,    -0.608586048346673E+00 , 
  12.74600 ,    -0.543648011989017E+00 ,     0.120709208701796E+01 ,    -0.212396514991092E+00 ,    -0.926790804010604E+00 ,    -0.298635282792994E+00 ,    -0.541880140646940E+00 , 
  12.76600 ,    -0.642682188075259E+00 ,     0.880582464452155E+00 ,    -0.743241108222576E-01 ,    -0.108800499154349E+01 ,    -0.190559776153305E+00 ,    -0.473901902921760E+00 , 
  12.78600 ,    -0.697737377826603E+00 ,     0.505980415955531E+00 ,     0.131793625132044E-01 ,    -0.117843594019037E+01 ,    -0.627838394090231E-01 ,    -0.410374426219087E+00 , 
  12.80600 ,    -0.705140664499268E+00 ,     0.112101794339653E+00 ,     0.419174305887150E-01 ,    -0.119103356106356E+01 ,     0.730853121135306E-01 ,    -0.355805863180960E+00 , 
